,CODE_GENDER,EXT_SOURCE_3,EMERGENCYSTATE_MODE,OCCUPATION_TYPE,WALLSMATERIAL_MODE,REGION_RATING_CLIENT,AMT_GOODS_PRICE,GOODS_PRICE_CREDIT_PER,DAYS_WORKING_PER,ANNUITY_DAYS_BIRTH_PERC,TARGET
75406,F,0.4471785780453068,No,High skill tech staff,"Stone, brick",2.0,247500.0,1.3168,0.1329780403236163,-0.8744034585368592,1
75409,M,0.7407990879702335,No,Accountants,Panel,2.0,247500.0,1.0,-21.546988378266768,-1.3697777777777778,0
75410,F,0.5262949398096192,No,Laborers,"Stone, brick",2.0,666000.0,1.198,0.02584948926412341,-0.4172211350293542,0
75420,F,0.5082869913916046,No,Laborers,"Stone, brick",2.0,675000.0,1.1188,0.27042934468442903,-0.5238036252529006,0
75425,M,0.2127563054543414,No,Managers,"Stone, brick",2.0,679500.0,1.1188013245033113,0.004072933933222827,-0.542140060337634,0
75434,M,0.5937175866150576,No,Sales staff,Panel,3.0,454500.0,1.2573960396039603,0.05062905070529927,-0.4212842504256208,0
75454,M,0.6879328378491735,No,Low-skill Laborers,Panel,2.0,1354500.0,1.071279069767442,0.15818024904450745,-0.3009340419808739,0
75465,F,0.6801388218428291,No,Core staff,"Stone, brick",3.0,225000.0,1.0,0.16356242783272254,-1.5268866659001188,0
75468,F,0.5531646987710016,No,Sales staff,"Stone, brick",2.0,225000.0,1.132,0.08938707642910383,-0.6887822601346681,0
75484,M,0.7324033228040929,No,Core staff,Others,2.0,1800000.0,1.0,0.2236782647989155,-0.325342070167701,0
75488,F,0.6413682574954046,No,Accountants,"Stone, brick",2.0,454500.0,1.0,-16.07442126573365,-1.5361525200283948,0
75514,F,0.7610263695502636,No,Laborers,"Stone, brick",2.0,675000.0,1.1188,0.13339402002660877,-0.4747988563069353,0
75551,F,0.6706517530862718,No,Core staff,"Stone, brick",2.0,225000.0,1.132,0.11312819793930048,-1.0917508417508417,0
75554,F,0.1376544619182607,No,Accountants,Panel,2.0,405000.0,1.0,0.3317814261210488,-0.9233240571053644,1
75561,F,0.3031463744186309,No,Core staff,"Stone, brick",3.0,319500.0,1.2111971830985915,0.3311899938342288,-0.436788242536165,0
75564,F,0.3328505641648731,No,Managers,"Stone, brick",2.0,216000.0,1.0,-16.136917911107183,-2.379270471985704,0
75594,M,0.4418358231994413,No,Drivers,"Stone, brick",2.0,922500.0,1.1161609756097561,0.1114552473292037,-0.6521758222456417,0
75608,M,0.6832688314232291,No,Managers,Panel,3.0,450000.0,1.4224,0.45540849559975055,-0.6241512045326759,0
75616,M,0.1437580534911652,No,Laborers,Panel,2.0,900000.0,1.198,0.11393499308437068,-0.3326001638849355,0
75622,F,0.2985949897873972,No,Cleaning staff,Panel,1.0,135000.0,1.066,0.04833316445435201,-0.5778948909383692,0
75627,M,0.3077366963789207,No,High skill tech staff,Panel,2.0,315000.0,1.0528,0.05471007513003275,-0.43442965938572264,0
75634,F,0.8193176922872417,No,Medicine staff,Panel,2.0,76500.0,1.132,-15.414999577952225,-2.725327812284334,0
75655,M,0.6178261467332483,No,Laborers,Block,2.0,616500.0,1.2111970802919707,0.07659084365102217,-0.6443294187491884,0
75696,F,0.6894791426446275,No,Accountants,"Stone, brick",2.0,270000.0,1.0,0.16655875687924895,-0.9152592592592592,0
75718,M,0.7076993447402619,No,Managers,"Stone, brick",2.0,1350000.0,1.11616,-18.267630289086725,-0.4214275928209344,0
75726,M,0.3392876999089139,No,Drivers,"Stone, brick",2.0,900000.0,1.0,0.16498892691765654,-0.6121046875240692,0
75744,F,0.4507472818545589,No,Private service staff,"Stone, brick",3.0,1372500.0,1.198,0.28476465125372696,-0.4703056216452306,0
75752,F,0.7449321846094795,No,Laborers,"Stone, brick",2.0,292500.0,1.0,0.3132984901277584,-0.52516010978957,0
75754,F,0.5495965024956946,No,Core staff,Panel,2.0,1354500.0,1.1188006644518271,-16.242406723884912,-0.5607171354478356,0
75759,F,0.221335206354466,No,Medicine staff,Panel,2.0,1170000.0,1.1452,0.10084780933183139,-0.3890618872973035,0
75766,M,0.2458512138252296,No,Drivers,"Stone, brick",3.0,378000.0,1.422404761904762,0.2978874604302604,-0.758830306149962,0
75773,F,0.646329897706246,No,Laborers,Panel,1.0,1305000.0,1.0,0.026318604899967905,-0.37608385136902245,0
75774,F,0.5478104658520093,No,Waiters/barmen staff,"Stone, brick",2.0,148500.0,1.132,0.4839421088904204,-0.8362148455509452,0
75784,F,0.6161216908872079,No,Realty agents,"Stone, brick",2.0,292500.0,1.0,0.02784613392047662,-1.055863247863248,0
75788,M,0.746300213050371,No,Core staff,"Stone, brick",2.0,225000.0,1.132,0.005462555066079295,-1.0186681026745648,0
75792,F,0.5549467685334323,No,Sales staff,Panel,2.0,90000.0,1.198,0.45397412199630316,-2.081169455664551,0
75794,F,0.7826078370261895,No,Core staff,"Stone, brick",2.0,675000.0,1.1188,0.025532939901240514,-0.45547052853890674,0
75806,M,0.1873887653772306,No,Core staff,"Stone, brick",2.0,630000.0,1.2376,0.548643830383293,-0.393264475743349,0
75820,M,0.6925590674998008,No,Core staff,"Stone, brick",2.0,810000.0,1.1584,0.007675511149341626,-0.4853243416827232,0
75827,F,0.8692108009084483,No,Core staff,"Stone, brick",2.0,450000.0,1.0,0.18317984009715615,-0.4514345760233918,0
75830,F,0.5937175866150576,No,Sales staff,Block,2.0,598500.0,1.0,-26.223650201033887,-0.7901738859104189,0
75834,F,0.8214433128935934,No,Sales staff,Panel,1.0,450000.0,1.4224,0.018661421294194784,-0.6342306031380452,0
75842,F,0.5779691187553125,No,Managers,"Stone, brick",2.0,90000.0,1.099,0.018760500280007468,-1.3512422751923319,0
75848,F,0.0655500263257595,No,Laborers,"Stone, brick",2.0,454500.0,1.198,0.33144162225759566,-0.9078000816762479,0
75854,F,0.190705947811054,No,Managers,"Stone, brick",2.0,675000.0,1.0,0.6090221587603787,-0.958048335613315,0
75870,F,0.501075160239048,No,Core staff,Panel,2.0,243000.0,1.1055925925925927,0.03691065506800596,-1.481980056980057,0
75873,M,0.5334816299804352,No,Drivers,Panel,2.0,135000.0,1.4752,0.14757090704858186,-1.4667902378745752,0
75875,M,0.3859146722745145,Yes,Laborers,Wooden,2.0,846000.0,1.198,0.11601455868971793,-0.5169505762187951,0
75905,F,0.3092753558842053,No,Laborers,"Stone, brick",2.0,360000.0,1.2112,0.2557098909294304,-0.5057877737699508,1
75912,M,0.6212263380626669,No,Managers,Panel,2.0,675000.0,1.2574,0.0492297660771049,-0.26570942836414035,0
75915,M,0.5919766183185521,No,Laborers,Panel,1.0,679500.0,1.0593973509933774,0.16451978909430687,-0.3093807429432778,0
75927,F,0.5082869913916046,No,Managers,"Stone, brick",2.0,540000.0,1.396,0.2889659657489703,-0.7547293289976891,0
75932,M,0.1245194708919845,No,Laborers,Panel,1.0,675000.0,1.1188,0.0491183879093199,-0.41047910769906815,0
75933,M,0.4400578303966329,No,Drivers,"Stone, brick",3.0,450000.0,1.1584,0.020238999792774746,-0.4576911525268333,0
75942,F,0.1951984060044098,No,Core staff,"Stone, brick",2.0,657000.0,1.0,0.20031984424975663,-0.27706978760294754,0
75955,F,0.5100895276257282,No,Laborers,Panel,3.0,900000.0,1.198,0.4436291711861163,-0.40888575826354645,0
75958,F,0.6925590674998008,No,Sales staff,"Stone, brick",2.0,675000.0,1.1188,0.05498343872327612,-0.45544310046902,1
75978,M,0.6430255641096323,No,Laborers,"Stone, brick",3.0,630000.0,1.0,0.3271169083167143,-0.5889841269841269,0
75999,F,0.7380196196295241,No,Cooking staff,Panel,3.0,477000.0,1.1583962264150944,0.2412678611930143,-0.7208223489260827,0
76009,F,0.3296550543128238,No,Cleaning staff,Panel,2.0,450000.0,1.0,0.07765314926660914,-0.8575096835966401,0
76014,F,0.8128226070575616,No,Laborers,"Stone, brick",2.0,238500.0,1.0527924528301886,0.08471846411544905,-0.6218376299501231,0
76021,F,0.5954562029091491,No,Sales staff,Block,2.0,450000.0,1.2112,0.09794780383015678,-1.058106637649619,0
76036,M,0.5867400085415683,No,Low-skill Laborers,"Stone, brick",3.0,1125000.0,1.1452,0.4863978794642857,-0.37925925925925924,0
76047,M,0.3876253444214701,No,Laborers,Panel,2.0,810000.0,1.1452,0.06370055424796903,-0.25365186661659495,0
76058,F,0.470456116119975,No,Core staff,"Stone, brick",2.0,90000.0,1.132,0.39984059511158343,-1.0292589554279463,0
76059,M,0.4632753280912678,No,Laborers,Panel,3.0,436500.0,1.198,-17.455696807493787,-0.7799023444779902,0
76063,F,0.5424451438613613,No,Medicine staff,Panel,2.0,450000.0,1.4224,0.01420150053590568,-0.4980980980980981,0
76072,M,0.2822484337007223,No,Laborers,Panel,2.0,450000.0,1.1056,0.20719876898374257,-0.5355620050879645,1
76080,F,0.2636468134452008,No,Core staff,Panel,1.0,450000.0,1.0,0.018223760092272202,-0.7706666666666667,0
76081,F,0.1293142889822697,No,Medicine staff,Panel,2.0,454500.0,1.0,0.06472491909385113,-0.6023391812865497,0
76088,F,0.6738300778602003,No,High skill tech staff,Panel,1.0,180000.0,1.528,0.18744689889549704,-0.7270481043934831,0
76089,F,0.3344541255096772,No,Laborers,Panel,2.0,675000.0,1.1584,-18.19392278953923,-0.5011921257286946,0
76095,M,0.4206109640437848,No,Laborers,Panel,2.0,225000.0,1.132,0.16256904052006452,-0.6739467009256515,0
76122,M,0.5442347412142162,No,Managers,Panel,3.0,913500.0,1.1663201970443349,0.1849965877473883,-0.4207863927545836,0
76135,M,0.3376727217405312,No,Sales staff,Panel,2.0,675000.0,1.1188,0.007896221094190638,-0.632189582819057,0
76148,M,0.3962195720630885,No,Drivers,"Stone, brick",3.0,225000.0,1.264,0.05028110745730349,-0.98536636354134,1
76150,F,0.6397075677637197,No,Cooking staff,Panel,3.0,904500.0,1.0871194029850746,0.20187514835034417,-0.4032398932797339,0
76163,M,0.2678689358444539,No,Laborers,"Stone, brick",3.0,418500.0,1.2112043010752689,-17.294521520905345,-1.362691960252936,0
76165,F,0.5779691187553125,No,Laborers,Panel,2.0,216000.0,1.0,0.4138592891653981,-1.0744177777777777,0
76167,F,0.4848514754962666,No,Laborers,Block,1.0,472500.0,1.1188,0.19886744653900604,-0.4941912915400902,0
76179,F,0.5989262182569273,No,Cooking staff,"Stone, brick",2.0,450000.0,1.0,0.04659890539483972,-0.5808751731498513,0
76188,F,0.4650692149562261,No,High skill tech staff,Panel,2.0,387000.0,1.0,0.008664755018077546,-0.8522325816134088,0
76193,F,0.1766525794312139,No,Laborers,"Stone, brick",3.0,270000.0,1.396,0.041127265484963156,-0.49120747425832173,0
76195,F,0.6738300778602003,No,Sales staff,Panel,1.0,1800000.0,1.0,0.36019142494384215,-0.20684848484848484,0
76197,M,0.5814837058057234,No,Laborers,Panel,3.0,675000.0,1.198,0.11569048220146427,-0.6043406949689133,0
76217,F,0.6925590674998008,No,Medicine staff,"Stone, brick",3.0,1125000.0,1.2772,-15.765658048085639,-0.5497300824583259,0
76220,F,0.3859146722745145,No,Medicine staff,Panel,2.0,450000.0,1.2112,0.1186811771524245,-0.3595424972795258,1
76242,M,0.1482543790610911,No,High skill tech staff,Panel,1.0,526500.0,1.396,0.0339985551742821,-0.9289878780252506,0
76263,F,0.3523399726917038,No,Accountants,Panel,2.0,1120500.0,1.087120481927711,0.2141449405935019,-0.3666336347495768,0
76264,F,0.4686596550493113,No,Accountants,Panel,2.0,270000.0,0.8333333333333334,0.02071339880347669,-1.5749333333333333,0
76275,M,0.7713615919194317,No,Managers,Panel,1.0,450000.0,1.2244,0.355781198820832,-0.452900163180537,0
76276,M,0.4048783643353997,No,Managers,"Stone, brick",2.0,900000.0,1.0,0.0510184287099903,-0.38984364660730153,0
76277,F,0.6075573001388961,No,Medicine staff,Panel,2.0,463500.0,1.198,0.024648584438725005,-0.5599623070314016,0
76287,F,0.7338145369642702,No,Sales staff,Panel,2.0,238500.0,1.0,0.14080622347949082,-1.1118974600927891,0
76291,M,0.3622772470384314,No,Laborers,"Stone, brick",2.0,180000.0,1.066,0.06547930853850184,-0.5258953168044077,0
76329,F,0.5531646987710016,No,Core staff,Panel,2.0,450000.0,1.4224,0.08378970427163199,-0.35046302960510534,1
76341,M,0.4543210601605785,No,Secretaries,Panel,1.0,540000.0,1.0,0.26615874912857285,-0.7437777777777778,0
76343,F,0.4048783643353997,No,Waiters/barmen staff,Panel,2.0,913500.0,1.1452019704433498,0.17766183233109303,-0.3338056441138269,0
76356,M,0.4722533429586386,No,High skill tech staff,Panel,2.0,450000.0,1.0,0.10053110773899848,-0.5857777777777777,0
76358,F,0.1895952597360396,No,Core staff,Panel,2.0,360000.0,1.0,0.19612502284774264,-0.8348210879682613,0
76375,F,0.2580842039460289,No,Medicine staff,"Stone, brick",2.0,1800000.0,1.0,0.0192493627494067,-0.47787963750538176,1
76379,F,0.6545292802242897,No,Laborers,Panel,3.0,373500.0,1.0792048192771084,-16.032790483297486,-0.8120700103375753,0
76390,F,0.4525335592581747,No,Core staff,Panel,2.0,99000.0,1.132,0.1348955986179961,-1.679788039364118,0
76399,M,0.2263473957097693,No,Sales staff,Panel,2.0,180000.0,1.3168,0.22477899993251907,-0.7859453725802175,0
76401,F,0.6848276586890367,No,Core staff,"Stone, brick",2.0,1327500.0,1.0,0.283099876563087,-0.508618924784015,0
76404,F,0.7338145369642702,No,High skill tech staff,"Stone, brick",3.0,148500.0,1.198,-15.72493219098463,-3.081525704809287,0
76416,F,0.2418614865234661,No,Accountants,Panel,2.0,567000.0,1.2573968253968253,0.21143191988067334,-0.4837707938716868,0
76427,M,0.4668640059537032,No,Drivers,"Stone, brick",2.0,130500.0,1.132,-14.850294775360846,-2.9353144766678603,0
76449,M,0.6785676886853644,No,Security staff,"Stone, brick",2.0,1575000.0,1.04752,0.46845150944711705,-0.16763968512771962,0
76453,F,0.3441550073724169,No,Sales staff,"Stone, brick",2.0,247500.0,1.0,0.19488946567618365,-1.8057373737373736,0
76459,M,0.5814837058057234,No,Laborers,Panel,1.0,1008000.0,1.1452008928571429,0.09413362849667942,-0.5866501379849766,0
76464,F,0.633031641417419,No,Core staff,"Stone, brick",3.0,315000.0,1.0,-15.88013043478261,-1.4603174603174602,0
76468,M,0.3979463219016906,No,Low-skill Laborers,Block,3.0,454500.0,1.0791980198019802,0.013593380614657211,-0.48377412437455325,0
76476,M,0.7662336700704004,No,Laborers,"Stone, brick",2.0,1098000.0,1.0871188524590163,-17.093789488463518,-0.4326004211208293,0
76483,F,0.5814837058057234,No,Managers,Mixed,2.0,1067553.0,1.0,0.04536879833993586,-0.23440453686200377,0
76486,M,0.4382813743111921,No,Laborers,Panel,2.0,931500.0,1.1188019323671499,0.06820415383607417,-0.3446578373923156,0
76508,F,0.5954562029091491,No,Cleaning staff,Panel,2.0,45000.0,1.066,0.11174785100286533,-3.079306453267672,0
76532,F,0.4525335592581747,No,High skill tech staff,Panel,2.0,135000.0,1.0,0.08612593383137673,-0.8785747773089545,0
76536,M,0.5028782772082183,No,Security staff,Panel,2.0,405000.0,1.0,0.03876507668635529,-0.9949135802469136,0
76554,F,0.6512602186973006,No,Core staff,Panel,2.0,225000.0,1.066,0.3793934525005021,-0.6262893081761006,0
76567,F,0.4031416766587513,No,Accountants,Panel,2.0,540000.0,1.1188,-16.654947560419515,-0.8201503421967912,0
76594,M,0.5460231970049609,No,Laborers,Others,2.0,450000.0,1.0,0.08105878824235153,-0.5279806797711661,0
76600,M,0.7862666146611379,No,Laborers,Monolithic,2.0,675000.0,1.0792,0.08760207869339272,-0.24110618875016782,0
76606,M,0.326475210066026,No,Drivers,Panel,2.0,270000.0,1.0,0.28882774990559423,-1.3731111111111112,0
76611,F,0.8193176922872417,No,Laborers,Panel,2.0,157500.0,1.0,-15.21402091056775,-1.4757645612417396,0
76621,F,0.5495965024956946,No,Laborers,"Stone, brick",2.0,927000.0,1.0,0.12828607507748824,-0.5662652560414737,0
76631,F,0.5762088360175724,No,Laborers,"Stone, brick",3.0,900000.0,1.198,0.14512512332944658,-0.35368387659608214,0
76675,F,0.4400578303966329,No,Sales staff,"Stone, brick",3.0,1138500.0,1.145201581027668,0.15025228022511158,-0.5388758169934641,0
76679,M,0.6313545365850379,No,Security staff,Panel,2.0,94500.0,1.264,0.039204979796876704,-1.12923911703046,0
76684,M,0.5190973382084597,No,Laborers,Panel,2.0,360000.0,1.1584,0.21310688351437315,-0.9007270466769373,0
76692,M,0.2020866016820394,No,High skill tech staff,"Stone, brick",2.0,900000.0,1.0,0.016629594322635315,-0.26353473181761083,0
76702,M,0.6430255641096323,No,Drivers,Panel,3.0,454500.0,1.0,0.1622166597135308,-0.31995194714185604,0
76708,M,0.7209441499436497,No,Laborers,Panel,1.0,1530000.0,1.198,0.018068384378544806,-0.2442267735233007,0
76717,F,0.6863823354047934,No,Core staff,Panel,2.0,270000.0,1.0,0.06469178828142017,-0.6801481481481482,0
76721,F,0.5549467685334323,No,Sales staff,Panel,3.0,252000.0,1.237607142857143,0.05003470615455807,-1.0858614408642673,1
76728,F,0.6512602186973006,No,Managers,Block,2.0,382500.0,1.0,0.4820725841714036,-0.7174901960784313,0
76736,F,0.5460231970049609,No,Cooking staff,Panel,2.0,540000.0,1.198,0.25246807041767344,-0.7606070153329133,0
76742,M,0.7338145369642702,No,Core staff,Panel,2.0,135000.0,1.066,0.048887068141472076,-1.0885172798216276,0
76743,F,0.6722428897082422,No,Core staff,Panel,2.0,135000.0,1.0,0.22762923351158645,-1.6622222222222223,0
76751,F,0.3201633668633456,No,Core staff,"Stone, brick",2.0,135000.0,1.396,-18.684417843257624,-1.6876456876456876,0
76757,F,0.1068419476808217,No,Medicine staff,Panel,2.0,675000.0,1.198,0.1083291770573566,-0.31861810322908724,1
76773,M,0.5849900404894085,No,Drivers,Panel,1.0,2133000.0,1.1187995780590718,-15.743232758620689,-0.36854353817682145,0
76775,F,0.7688075728291359,No,Sales staff,Block,2.0,1800000.0,1.1188,-17.418236444274882,-0.39376185379227463,0
76808,F,0.7981372313187245,No,Accountants,Panel,3.0,675000.0,1.1584,0.10736857758941185,-0.2803890296150358,0
76821,M,0.3791004853998145,No,Laborers,Panel,2.0,495000.0,1.0,-17.077005797643537,-1.412868278504426,0
76829,F,0.3706496323299817,No,Sales staff,"Stone, brick",2.0,225000.0,1.132,-15.003409464344397,-1.6503287912683886,0
76835,M,0.3740208032583212,No,Laborers,"Stone, brick",2.0,1138500.0,1.145201581027668,0.025913262551736548,-0.526885925925926,0
76840,F,0.7623356180684377,No,Sales staff,Panel,2.0,112500.0,1.099,-15.097676917989418,-2.7697063369397217,0
76859,F,0.6023863442690867,No,High skill tech staff,"Stone, brick",2.0,180000.0,1.0,0.1506720624367683,-1.3226284348864994,0
76863,F,0.7091891096653581,No,Laborers,"Stone, brick",2.0,945000.0,1.1452,0.0789703540050352,-0.5554271363954169,0
76878,M,0.3376727217405312,No,Laborers,Panel,2.0,679500.0,1.1188013245033113,0.0528580208973571,-0.3302738991111691,0
76892,M,0.5709165417729987,No,Drivers,"Stone, brick",2.0,247500.0,1.0,0.07431980661420563,-1.5711515151515152,0
76895,F,0.6041125998015721,No,Core staff,Panel,1.0,1125000.0,1.0,0.5176904052894564,-0.6023103815169478,0
76903,F,0.6577838002083306,No,Drivers,"Stone, brick",1.0,450000.0,1.4224,0.22897922914584026,-0.6034283416277082,0
76918,F,0.1674084472266241,No,Accountants,"Stone, brick",2.0,135000.0,1.066,0.05721574344023324,-0.5267300124772051,0
76921,M,0.4489622731076524,No,Laborers,Wooden,2.0,675000.0,1.198,-15.531020113109665,-0.9892106757524134,0
76959,F,0.0005272652387098,No,Sales staff,Panel,2.0,675000.0,1.1188,0.06456241032998565,-0.34411256479881513,0
76961,F,0.3740208032583212,No,Secretaries,Panel,3.0,697500.0,1.198,0.07411469758696333,-0.5791025815525611,0
76988,F,0.158554899794863,No,Sales staff,"Stone, brick",2.0,315000.0,1.1056,0.080456570155902,-0.46042427738255465,1
76993,M,0.5406544504453575,No,Managers,"Stone, brick",2.0,360000.0,1.3168,0.49282296650717705,-0.8168101315919659,0
76995,F,0.5406544504453575,No,Sales staff,Wooden,3.0,1255500.0,1.132,0.19815189998517566,-0.395419951737546,0
77036,F,0.248535557339522,No,Core staff,Block,2.0,675000.0,1.1188,0.1095748568644171,-0.45193167898481906,1
77055,F,0.8435435389318647,No,Core staff,Panel,2.0,1003500.0,1.1452017937219732,0.07944448592548346,-0.39858339657455766,0
77076,F,0.3154721549257734,No,Sales staff,"Stone, brick",2.0,225000.0,1.0,-17.596136243195065,-1.1833418847272106,0
77079,F,0.5531646987710016,No,Sales staff,"Stone, brick",3.0,90000.0,1.198,0.12103465104929234,-1.0956047481552775,0
77094,M,0.4776491548517548,No,Managers,Panel,2.0,450000.0,1.0528,0.021311142683174345,-0.21954860414856403,0
77121,F,0.7649392739475195,No,Sales staff,"Stone, brick",3.0,328500.0,1.3167945205479452,0.03438562408936377,-1.073318216175359,0
77131,M,0.5814837058057234,No,Laborers,Panel,3.0,675000.0,1.1188,0.21267341582302213,-0.36575331193943883,0
77172,F,0.7688075728291359,No,Core staff,Panel,2.0,135000.0,1.264,-15.174200249272953,-2.4924924924924925,0
